file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/hanging_chain.ipynb,1114465,672,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/hanging_chain.ipynb,24161582,697,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Stresses_disk_point_loads.ipynb,1114465,717,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Stresses_disk_point_loads.ipynb,24161582,742,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Stresses_disk_point_loads.ipynb,1114465,1522,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Stresses_disk_point_loads.ipynb,24161582,1547,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Stresses_disk_point_loads.ipynb,1114465,2327,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Stresses_disk_point_loads.ipynb,24161582,2352,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Perturbation methods.ipynb,1114465,1137,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Perturbation methods.ipynb,24161582,1162,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Perturbation methods.ipynb,1114465,1974,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Perturbation methods.ipynb,24161582,1999,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,1011,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,1036,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,1814,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,1839,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,1114465,2847,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/notebooks_examples/Airy stress functions.ipynb,24161582,2872,       " * http://stackoverflow.com/a/24161582/3208463\n",
