file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,5453,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,6240,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,6265,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,7716,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,7741,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,8531,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,8556,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,9331,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,9356,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,10149,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,24161582,10174,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/Applied-Data-Science/Applied Plotting in Python/Week 3/Week 3 - course.ipynb,1114465,10957,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
