file_path,post_id,line_count,comment
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,2189,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,3038,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,3063,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,3904,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,3929,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,4740,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,4765,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,5562,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,5587,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,6431,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,6456,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,7262,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,7287,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,8077,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,8102,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,8959,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,8984,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,9816,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,9841,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,10689,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,10714,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,11520,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,11545,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,1114465,12381,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_2_open_box.ipynb,24161582,12406,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,541,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,566,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,1369,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,1394,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,2188,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,2213,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,3000,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,3025,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,3865,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,3890,       " * http://stackoverflow.com/a/24161582/3208463\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,1114465,4677,       "// from http://stackoverflow.com/questions/1114465/getting-mouse-location-in-canvas\n",
/Users/jacob.caulfield/Documents/GitHub4/NuPyCEE/DOC/Teaching/OMEGA_notebooks/First_steps_OMEGA_1_closed_box.ipynb,24161582,4702,       " * http://stackoverflow.com/a/24161582/3208463\n",
